,,,,,-0.0143214,-0.8651815,2.232438,0.7017919,-5.222409,1.657324,1779.948,519.7707,-31.66588,1006.611,-4806.844,402.5341,-1946.194,-6.12827,-1.108895,929.5971,-22.36771,75.8617,13.85521,-181.5876,1065.952,-153.3246,13.11626,17.18644,329.7633,723.3885,-654.5281,-18.08019,-0.2245623,0.3791122,3.989411,19.93224,-75.99378,56.93902,24.58319,-100.6839,244.5489,-136.7003,-5.022856,1.282506,321.3072,861.5658,,
Memphis,Penny Hardaway,American,NO,,74.4788532338,23.757934648594,4.15221173005533,29.5629790349104,13.3153420691265,,,,,,,,,,,,,,,,,,,,,,,,83.3333333333333,0,71.4285714285714,4,4,2,1,1,1,0,0,0,0,1,,
Cincinnati,Wes Miller,Big 12,NO,,79.2619862695846,20.7607677702758,-9.59026132214415,34.2027900036778,22.4339930801387,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Samford,Steve Lavin,WCC,NO,,51.5219839761263,1.918937157114,-11.67976152063,6.52933811665333,9.46706318714441,,,,,,,,,,,,,,,,,,,,,,,,43.4782608695652,33.3333333333333,42.8571428571429,-4,4.5,11,2.5,4,2,3,0,1,0.75,1,,
Kansas St.,Jerome Tang,Big 12,NO,,56.3676503716,-25.144165754504,-46.8924358537953,-15.950228868362,15.8899124232299,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Florida,Todd Golden,SEC,NO,,52.7132117688,-8.54170054021069,-12.548298389686,30.589700018122,20.4086614041091,,,,,,,,,,,,,,,,,,,,,,,,50.9090909090909,38.7096774193548,77.0491803278689,3.28571428571429,4.85714285714286,3.85714285714286,1.85714285714286,1.28571428571429,0.571428571428571,1.14285714285714,2,0,1.75,1,,
Penn St.,Ed Schilling,WCC,NO,,14.0602941914667,82.1859264961263,-15.8062382410131,142.231872023446,66.5808247140174,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Utah,Jerrod Calhoun,Mountain West,NO,,64.265658956,17.6737018349114,1.56314824313605,48.3742612431361,19.8993568137059,,,,,,,,,,,,,,,,,,,,,,,,44.4444444444444,33.3333333333333,0,-2,6,6,2,2,1,0,0,0,0,1,,
Bowling Green,Todd Simon,MAC,NO,,43.2648558183333,17.8912880212653,3.91474223786333,30.0290366091118,13.0679324003807,,,,,,,,,,,,,,,,,,,,,,,,50,0,81.8181818181818,0,4,5,1,0,1,4,0,0,4,1,,
Wagner,Steve Forbes,ACC,NO,,54.5157712483111,-4.25317972460133,-12.597764483048,43.2419687148287,30.1205827292137,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Wichita St.,Brian Earl,CAA,NO,,23.8873635388,27.7819707263854,0.528171103843208,30.2878791512254,16.5060059471534,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,-2.5,5,6,0.5,1.5,0.5,1,0,0,2,1,,
Oklahoma,Steve Lutz,Big 12,NO,,81.1550075678,-25.815747812873,-29.2664134250114,1.11531794249457,16.6344972711031,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Utah St.,Jon Judkins,WAC,NO,,7.0070492314,62.078799044937,49.099178106478,75.058419983396,18.3559559656305,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
UTSA,Roger Powell,Missouri Valley,NO,,7.1519370732,-17.3752400770565,-44.3379253976196,9.58744524350667,38.1309952583384,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Kent St.,Rob Senderoff,MAC,NO,,49.7889671492132,18.7835379656131,7.16720872852413,30.3998672027021,16.4279703520824,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,33.3333333333333,66.6666666666667,5,5,4,0,1,1,0,0,0,0,1,,
Illinois Chicago,Rob Ehsan,Missouri Valley,NO,,62.6829070163333,49.778629590492,35.870897171236,63.686362009748,19.6685038091678,,,,,,,,,,,,,,,,,,,,,,,,70,66.6666666666667,80,2,3,4,1,1,0,1,0,0,0,1,,
Stephen F. Austin,Donnie Jones,ASUN,NO,,41.3867413469524,-1.23986215768167,-7.986429492442,5.50670517707867,9.54108702428137,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
West Virginia,Tim Craft,Southern,NO,,22.3290068458,-2.98305533106733,-3.21954934821333,27.4887991446407,17.6615991714956,,,,,,,,,,,,,,,,,,,,,,,,25,0,83.3333333333333,-3,7,4,3,2,4,0,0,0,0,1,,
Purdue Fort Wayne,Grant Leonard,ASUN,NO,,23.8251060647333,18.9871354639678,15.013526702528,32.3269833786938,9.06915000661106,,,,,,,,,,,,,,,,,,,,,,,,12.5,0,100,-7,4,8,1,2,1,1,0,0,0,1,,
Stetson,Chris Kraus,NEC,NO,,9.58482887086667,-13.8016075304805,-17.4099838287225,40.4200532234846,32.3968158411889,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,33.3333333333333,50,7,8,5,1,1,1,1,0,0,1,1,,
Seattle,Shaheen Halloway,Big East,NO,,51.1388220442667,-2.77654082904765,-24.53073636527,93.2729686836587,54.1477727847842,,,,,,,,,,,,,,,,,,,,,,,,40.9090909090909,55.5555555555556,66.6666666666667,-2.33333333333333,3.33333333333333,4.66666666666667,1.33333333333333,0.666666666666667,2,1.33333333333333,0,0,0.5,1,,
Washington St.,Eric Duft,Big Sky,NO,,35.1241851203333,3.948459427826,-14.19184924368,58.828294459516,31.7564970920513,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,33.3333333333333,100,-8,6,7,2,1,3,0,0,0,0,1,,
Saint Louis,Randy Bennett,WCC,NO,,194.355181259403,-2.209825379906,-6.335743760888,1.916093001076,5.83492973162919,,,,,,,,,,,,,,,,,,,,,,,,23.0769230769231,37.5,80,-3.5,5,7.5,2,3.5,2.5,1.5,0,0,0.6,1,,
Georgetown,Ed Cooley,Big East,NO,,46.3247158819024,-21.916389067003,-22.418221234697,-19.4272207029173,1.6017635515479,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
California,Mark Madsen,ACC,NO,,45.9598006138,3.47479279166333,-26.4387292083367,7.340818794608,18.4879366920846,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Liberty,Ritchie McKay,CUSA,NO,,76.0880432848464,14.8146413782923,-9.22376451187754,89.1799288816385,43.1944424769917,,,,,,,,,,,,,,,,,,,,,,,,60,36.3636363636364,0,0,4,5.5,1,1,2,2.5,0,1,1.25,1,,
Tulsa,Andy Kennedy,American,NO,,61.6901112912322,-11.549203987716,-12.320572307638,-9.830788313104,1.27455782235574,,,,,,,,,,,,,,,,,,,,,,,,50,40,70.5882352941176,5,13,16,5,4,7,9,0,1,1,1,,
Massachusetts,Frank Martin,A10,NO,,37.7595679873591,14.1970905876983,-10.0739603488175,28.4243534276816,18.4420210325765,,,,,,,,,,,,,,,,,,,,,,,,44.1176470588235,46.1538461538462,36.3636363636364,0.333333333333333,5,8.33333333333333,1.66666666666667,2.33333333333333,1.33333333333333,3,0,1,1,1,,
High Point,Alan Huss,Big South,NO,,52.14726605,0.37770990909289,-24.799612469544,43.12848566,28.6422903450873,,,,,,,,,,,,,,,,,,,,,,,,50,0,60,-4,3,7,0,2,1,1,0,0,0,1,,
Appalachian St.,Dustin Kerns,Sun Belt,NO,,39.2744788767714,-42.4311858011183,-44.5596679222143,-40.3027036800223,3.01012828292262,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Iona,Tobin Anderson,MAAC,NO,,42.1428374803333,14.1176338630035,-19.2049644022287,43.7217724493453,26.7543275439665,,,,,,,,,,,,,,,,,,,,,,,,46.6666666666667,0,66.6666666666667,2.5,6,1,3.5,0,2.5,1.5,0,0,0.4,1,,
Oregon St.,Dave Smart,WCC,NO,,45.554593648,35.9742402339389,-1.76546220542078,93.3881053186432,47.914574081958,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
UTEP,Austin Claunch,American,NO,,40.4910019831333,-32.51387427469,-32.51387427469,-32.51387427469,–,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Towson,Scott Cross,Sun Belt,NO,,1.57863402888759,10.6306473155896,-16.973006249966,21.12073811718,19.677131629984,,,,,,,,,,,,,,,,,,,,,,,,44.4444444444444,66.6666666666667,80,0.5,2,5.5,1.5,2,0.5,3,0,0,4,1,,
Milwaukee,Bart Lundy,Horizon,NO,,36.9841263044222,2.66409070761022,2.05274031909422,3.27544109612622,0.864580010801388,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Longwood,Griff Aldrich,Big South,NO,,57.5311265123619,15.1554977798276,-6.4127884401806,38.3572089907176,22.3899644318028,,,,,,,,,,,,,,,,,,,,,,,,40,50,85.7142857142857,12,10,4,4,1,0,1,0,0,0,1,,
Belmont,Casey Alexander,Missouri Valley,NO,,67.2409516640637,2.65554341670931,-9.75937141050536,15.0925877324626,12.4259812135887,,,,,,,,,,,,,,,,,,,,,,,,87.5,75,100,8,4,0,1,0,1,1,0,0,0,1,,
Bucknell,John Griffin III,Patriot,NO,,46.7799455628,17.617273345102,-23.9488103571876,55.578608743484,28.5366565591522,,,,,,,,,,,,,,,,,,,,,,,,45.6521739130435,22.2222222222222,62.1621621621622,2,10.3333333333333,11.6666666666667,2.33333333333333,4,4.33333333333333,3.66666666666667,0,3,0.538461538461538,1,,
Santa Clara,Chris Victor,WAC,NO,,40.6293815462,-9.59977831855185,-68.2211696286773,18.9962152000289,36.9801072131988,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,7.69230769230769,68.75,-6,8.66666666666667,6.66666666666667,3,1,2.33333333333333,1.66666666666667,0,1,0.285714285714286,1,,
UNC Asheville,Mike Jones,Big South,NO,,32.8804703353209,-12.2336301395965,-44.5717266442085,20.1044663650155,45.7329746581523,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,25,57.1428571428571,-4,6,6,3,1,3,1,0,0,0,1,,
Rutgers,Michael Czepil,Big Sky,NO,,14.785375724,-16.5393144991049,-17.8645036667989,1.67789859126508,10.9203820531923,,,,,,,,,,,,,,,,,,,,,,,,37.5,0,71.4285714285714,9,9,6,1,1,1,1,0,0,1,1,,
Jacksonville St.,Ray Harper,CUSA,NO,,46.1511483320256,8.28054390946903,-12.460985867563,62.0205993909003,38.4398039434225,,,,,,,,,,,,,,,,,,,,,,,,53.3333333333333,50,92.3076923076923,6,6.5,5,2,3,1,0.5,0,0,0.5,1,,
Norfolk St.,Tony Pujol,ASUN,NO,,16.8495102996,16.9167669425407,0.050372541079333,58.085577147518,29.8536183387941,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Sam Houston St.,Bucky McMillan,Southern,NO,,60.151979789,7.204391705968,-13.493629326908,92.113260396472,55.9623969197543,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Wake Forest,Danny Sprinkle,Big Ten,NO,,67.1021452937333,-27.0817272725989,-50.7589424624104,28.1388630007251,31.3185549322553,,,,,,,,,,,,,,,,,,,,,,,,70,66.6666666666667,83.3333333333333,4,3,5.5,1,4,2.5,3,0,1,0.8,1,,
Weber St.,Dave Moore,ASUN,NO,,6.653741,-16.5818419319597,-24.8796385839347,-8.28404527998467,11.7348565630371,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Delaware,Martin Ingelsby,CAA,NO,,51.5573868993556,-6.14683300889822,-41.7597090088982,53.3981283846178,48.0778767240497,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,0,75,4,6,6,1,3,1,4,0,0,3,1,,
Eastern Kentucky,A.W. Hamilton,ASUN,NO,,46.4459657066286,78.9170656648632,52.7579048992583,105.076226430468,36.9946399350165,,,,,,,,,,,,,,,,,,,,,,,,50,66.6666666666667,80,3,4,3,1,1,3,0,0,0,0,1,,
Wyoming,Sean Miller,Big East,NO,,117.612066177566,13.86186448803,-39.733456833776,24.0824399793458,34.2767834863588,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Rhode Island,Rob Lanier,American,NO,,34.1965228548222,22.8518232490886,-40.8320591643168,86.535705662494,90.0626102136114,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
New Mexico,Jason Hooten,CUSA,NO,,40.7085209149333,7.0274447521497,-15.3433369102745,76.1887821511567,39.7426358703651,,,,,,,,,,,,,,,,,,,,,,,,28.5714285714286,0,83.3333333333333,-2,7,8,2,4,4,2,0,0,0.5,1,,
Colorado St.,Niko Medved,Mountain West,NO,,49.6600152127333,-7.04400907869469,-23.8959569502927,27.00282090747,23.9049603932533,,,,,,,,,,,,,,,,,,,,,,,,52.9411764705882,28.5714285714286,90.4761904761905,3.5,7,4,1.5,1.5,2,2.5,0,1,1,1,,
Texas A&M Corpus Chris,Johnny Jones,SWAC,NO,,29.3244331550445,31.532012220742,14.266768246472,59.754250555968,22.9626306310858,,,,,,,,,,,,,,,,,,,,,,,,50,20,60,8,7,6,3,2,0,1,0,0,0,1,,
New Mexico St.,Stacy Hollowell,Southland,NO,,5.215382038,11.4068615041982,0.487446561173773,22.3262764472227,15.4423847056046,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,0,50,-8,6,7,2,3,1,0,0,0,0,1,,
Texas Southern,Terrence Johnson,Sun Belt,NO,,23.1455203882,9.07046494443465,2.01418825342245,71.7032382593584,32.6809798734184,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Merrimack,Joe Gallo,NEC,NO,,33.776361182,3.54634977487867,-11.012811314984,71.725862140952,44.1703202829006,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
UNC Wilmington,Kevin Kruger,Mountain West,NO,,67.4515409162,0.955745629005,-5.29860499234,7.21009625035,8.84498747254269,,,,,,,,,,,,,,,,,,,,,,,,66.6666666666667,50,66.6666666666667,1.5,5.5,2.5,0.5,0,1,1,0,0,0,1,,
St. Bonaventure,Rick Pitino,Big East,NO,,319.017023434346,8.33485005309026,-10.1406125874234,22.5290415802706,14.0221815344999,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Montana,Travis DeCuire,Big Sky,NO,,34.0665892974,13.5814880915964,13.5814880915964,13.5814880915964,–,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Hofstra,Speedy Claxton,CAA,NO,,50.3121855882,34.276046108394,25.31364899618,44.8634793154713,9.78616514460104,,,,,,,,,,,,,,,,,,,,,,,,43.75,20,85.7142857142857,0.5,7.5,4,1.5,0.5,2,2,0,1,0.75,1,,
Charlotte,Aaron Fearne,American,NO,,47.0340835632,-4.95312636446,-9.825808571742,35.241519477802,24.7332995635548,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Western Illinois,Hank Plona,CUSA,NO,,22.096147862,-6.71958554997834,-26.610484081908,64.395819950968,40.1165584475201,,,,,,,,,,,,,,,,,,,,,,,,53.8461538461538,33.3333333333333,71.4285714285714,8,5.5,3.5,0.5,0,1,3,0,0,2,1,,
Northeastern,Shane Burcar,Big Sky,NO,,13.1876127985333,52.4909336673003,15.3551170379857,62.7134997410592,20.9569376760108,,,,,,,,,,,,,,,,,,,,,,,,66.6666666666667,100,66.6666666666667,5,7,4.5,1,1.5,1,0.5,0,0,1,1,,
Mercer,Ryan Ridder,Southern,NO,,34.8096531462286,-7.35227415617471,-20.6201251420537,5.91557682970428,18.7635748077753,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,40,0,-3,1,8,0,4,1,2,0,0,0,1,,
UNC Greensboro,Takayo Siddle,CAA,NO,,50.1962340194,11.0657431092892,5.64568561807921,16.4858006004992,7.66511881291107,,,,,,,,,,,,,,,,,,,,,,,,40,33.3333333333333,83.3333333333333,6,7,5,1,3,0,1,0,0,0,1,,
Cal Baptist,Rick Croy,WAC,NO,,16.6382894315429,-17.3675573362584,-18.8615078895506,-5.4279984390179,6.34605695042501,,,,,,,,,,,,,,,,,,,,,,,,30.7692307692308,0,100,-1.5,4,6.5,0.5,2.5,0.5,1,0,0,0,1,,
Lipscomb,Lennie Acuff,ASUN,NO,,32.241690454,14.1761671328727,8.79294207810133,40.531926807188,13.9301060613905,,,,,,,,,,,,,,,,,,,,,,,,48,27.2727272727273,75,-2.66666666666667,3,5,1,1.33333333333333,1.33333333333333,2.33333333333333,0,0,1,1,,
North Dakota St.,Matthew Driscoll,ASUN,NO,,-2.89474269663333,-4.02653438626127,-28.4017055468093,94.4655415253827,65.0527970057016,,,,,,,,,,,,,,,,,,,,,,,,55.1724137931034,31.25,73.6842105263158,0.666666666666667,4.66666666666667,7.33333333333333,0.666666666666667,2,1.33333333333333,1.33333333333333,0,1,0.750000000000002,1,,
UCF,Mick Cronin,Big Ten,NO,,105.526791193612,2.43715136975731,-0.349497106178689,37.7964968390618,21.2648598075808,,,,,,,,,,,,,,,,,,,,,,,,55,20,85,4.66666666666667,6.33333333333333,4.66666666666667,1.33333333333333,2.33333333333333,1.33333333333333,0.333333333333333,1,0,0,1,,
South Carolina,Erik Martin,MEAC,NO,,10.1520307002667,14.1027435112921,-48.3816647308999,69.1622330461321,41.8710604961591,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,0,50,-6,4,6,1,4,2,0,0,0,0,1,,
Miami OH,Travis Steele,MAC,NO,,37.3874402668,4.94911569439578,-32.329456682606,81.682016831344,58.1323865101347,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Saint Peter's,Chris Mudge,CUSA,NO,,34.9449370742,39.029275438906,30.576022199831,47.425742823461,8.37241625769974,,,,,,,,,,,,,,,,,,,,,,,,37.037037037037,20,55.5555555555556,-2.75,6,5.75,1,1.5,2,1,1,0,0.125,1,,
Bradley,Brian Wardle,Missouri Valley,NO,,44.4401776432857,-1.64462323795514,-6.75495940126114,17.6631974716522,11.0381422178419,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Missouri St.,Cuonzo Martin,Missouri Valley,NO,,36.5788407695065,35.4821072407911,26.3060411213391,44.6581733602431,12.9769171553613,,,,,,,,,,,,,,,,,,,,,,,,61.1111111111111,66.6666666666667,62.962962962963,-5,16,13,4,5,9,7,0,1,0.333333333333333,1,,
Northern Iowa,Darrin Horn,Horizon,NO,,57.3724902283229,17.6080869960741,-35.7032852548393,47.7701376874884,42.2683176285651,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,50,25,6,6,4,1,1,1,1,0,0,0,1,,
East Tennessee St.,Brooks Savage,Southern,NO,,32.339955061,-16.9242157121884,-46.079236906742,12.2308054823653,41.2314263846128,,,,,,,,,,,,,,,,,,,,,,,,52.9411764705882,33.3333333333333,60,-4.5,3,5.5,1.5,2.5,0.5,2,0,0,3,1,,
Missouri,Dennis Gates,SEC,NO,,36.8425967764,-9.76717632232669,-31.6977360351807,153.07094646319,85.8902825083368,,,,,,,,,,,,,,,,,,,,,,,,50,100,75,5,5,2,1,0,1,1,0,0,1,1,,
Syracuse,Billy Gillispie,WAC,NO,,21.8008191583143,-8.869008397912,-34.5895104475,-3.604962406018,16.5795889737077,,,,,,,,,,,,,,,,,,,,,,,,64.7058823529412,25,64.5161290322581,2.66666666666667,7.33333333333333,5.66666666666667,2.33333333333333,2,1.66666666666667,3.33333333333333,0,1,0.799999999999996,1,,
Providence,Matt Painter,Big Ten,NO,,146.168633323182,-15.0888797658228,-26.3496888126,-0.815841077006,10.8100726251525,,,,,,,,,,,,,,,,,,,,,,,,50,60,76.9230769230769,3.5,5.5,4,2.5,2,0,1.5,0,0,0,1,,
Murray St.,Steve Prohm,Missouri Valley,NO,,46.4686837198124,59.5653034296139,9.98154819521889,109.149058664009,70.1220191258694,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
St. Thomas,Kyle Smith,ACC,NO,,60.6759391623302,26.728408920748,23.533064263648,29.923753577848,4.51889975052723,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
UC Davis,Russell Turner,Big West,NO,,111.237957528905,20.6175007514069,10.3077192309426,44.9491397514069,17.787393790274,,,,,,,,,,,,,,,,,,,,,,,,30,12.5,78.5714285714286,1,8.5,5.5,4.5,2,2,2,0,0,0.25,1,,
Davidson,Matt McKillop,A10,NO,,38.6438521003333,2.48346823719956,0.459017170631112,4.507919303768,2.86300615470177,,,,,,,,,,,,,,,,,,,,,,,,50,0,84.6153846153846,3,6,3.5,2,1.5,2.5,1,0,0,0,1,,
Grambling St.,Donte Jackson,SWAC,NO,,29.0081435401714,74.1949731505729,32.3728251932097,116.017121107936,59.1454488488772,,,,,,,,,,,,,,,,,,,,,,,,66.6666666666667,100,80,3,5,5,0,2,3,0,1,0,0,1,,
Northern Colorado,Rashon Burno,MAC,NO,,10.4275505536,44.8904932876558,32.5394377621916,57.24154881312,17.4670302337346,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,42.8571428571429,83.3333333333333,0,10,13,6,5,4,4,0,1,0.75,1,,
Austin Peay,Corey Gipson,ASUN,NO,,43.0024390968667,30.8251802447127,9.81097289978067,81.3770185217913,36.7849247869727,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,0,46.1538461538462,-1.5,5,7,2,3,0,1,0,0,0,1,,
North Carolina Central,Paul Sather,Summit,NO,,20.9444921560667,22.7060102006232,-12.4034283424403,40.7786023450257,19.0612774740408,,,,,,,,,,,,,,,,,,,,,,,,43.4782608695652,14.2857142857143,78.5714285714286,-1,3.33333333333333,4.33333333333333,1.66666666666667,1,1,1.33333333333333,0,0,0.333333333333333,1,,
Loyola Chicago,Drew Valentine,A10,NO,,38.7379397731333,-7.89553558098867,-29.2679965809887,40.1476803348553,35.5515327527468,,,,,,,,,,,,,,,,,,,,,,,,50,33.3333333333333,50,2,6,3,3,1,1,2,0,0,1,1,,
Ball St.,Michael Lewis,MAC,NO,,25.2140028319333,0.726187966605333,-31.7813703625033,49.2182296095513,40.7618176051528,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
North Texas,Bill Coen,CAA,NO,,26.8611842163743,24.158916237262,6.986259863016,41.331572611508,24.2858035464315,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,0,0,3,6,7,3,3,2,2,0,0,0,1,,
George Mason,Tony Skinn,A10,NO,,26.4547746932,1.458172966862,-28.5946487463436,81.991769992592,41.4033481917071,,,,,,,,,,,,,,,,,,,,,,,,39.1304347826087,16.6666666666667,76.4705882352941,-1.5,7,10,1.5,5.5,3.5,3.5,0,1,0.714285714285714,1,,
