,,,,,-0.0143214,-0.8651815,2.232438,0.7017919,-5.222409,1.657324,1779.948,519.7707,-31.66588,1006.611,-4806.844,402.5341,-1946.194,-6.12827,-1.108895,929.5971,-22.36771,75.8617,13.85521,-181.5876,1065.952,-153.3246,13.11626,17.18644,329.7633,723.3885,-654.5281,-18.08019,-0.2245623,0.3791122,3.989411,19.93224,-75.99378,56.93902,24.58319,-100.6839,244.5489,-136.7003,-5.022856,1.282506,321.3072,861.5658,,
Southeast Missouri St.,David Kiefer,Southland,NO,,12.0926206398,19.1335461197664,5.431036251052,77.924259539066,38.5127125845875,,,,,,,,,,,,,,,,,,,,,,,,50,40,50,2,7,7,2,2,1,1,0,0,0,1,,
Cal St. Northridge,Andy Newman,Big West,NO,,37.7976351992667,10.4703345400533,-0.592332469946667,72.0855495300533,39.1596983552478,,,,,,,,,,,,,,,,,,,,,,,,75,50,80,10,5,5,1,3,0,3,0,0,0,1,,
South Alabama,Lamont Paris,SEC,NO,,33.2802514922095,32.2061877690924,-32.4808606017564,53.0849698670336,39.3616922230624,,,,,,,,,,,,,,,,,,,,,,,,48,33.3333333333333,76.9230769230769,5,6,3.25,1.75,0.5,1,1.5,1,0,0.75,1,,
Montana St.,Matt Logie,Big Sky,NO,,24.046014871,9.331020120604,-13.16519102613,41.392516273274,27.4182496319317,,,,,,,,,,,,,,,,,,,,,,,,54.5454545454545,0,87.5,12,6,4,3,1,0,6,0,0,0,1,,
UT Arlington,Kahil Fennell,Southland,NO,,36.926212724,26.237454908555,-18.130882044516,70.605791861626,62.7463038589724,,,,,,,,,,,,,,,,,,,,,,,,75,100,100,-4,2,1,0,0,5,1,0,0,0,1,,
Notre Dame,Greg Kampe,Horizon,NO,,47.8867816931231,0.09247664142,-29.21166304648,76.132001067378,54.372219387458,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,1,,
Arkansas St.,Bryan Hodgson,Sun Belt,NO,,43.64699289,6.71772066669834,1.64916680929,96.29865080929,45.7144083971984,,,,,,,,,,,,,,,,,,,,,,,,44,11.1111111111111,57.1428571428571,-3,6,8,2,2,1.5,3.5,1,1,0.666666666666667,1,,
Nicholls St.,Grant Billmeier,American East,NO,,11.0298633496,21.3256261421184,-22.195630089172,49.566174055484,29.9518380733321,,,,,,,,,,,,,,,,,,,,,,,,29.0322580645161,28.5714285714286,71.4285714285714,-0.333333333333333,6.33333333333333,6.66666666666667,2,1.33333333333333,1.33333333333333,1.66666666666667,0,0,0.750000000000002,1,,
Portland St.,Byron Smith,SWAC,NO,,-6.2733468062,25.16330024158,23.384395163772,26.942205319388,2.51575168721044,,,,,,,,,,,,,,,,,,,,,,,,75,100,75,0,5,6,0,3,7,4,0,0,0.142857142857143,1,,
UC Riverside,Eric Olen,Big West,NO,,25.338171386,35.623275807094,24.562023938326,88.591746294468,34.2242981512667,,,,,,,,,,,,,,,,,,,,,,,,50,33.3333333333333,71.4285714285714,3,5,3.5,0.5,0.5,1.5,1.5,0,0,0.666666666666667,1,,
Rider,Andrew Toole,Horizon,NO,,-2.0765777289077,14.2751056402082,2.44567328932923,68.6952588190025,30.7534649178163,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,25,71.4285714285714,-0.5,6.5,6.5,1.5,2.5,2,1,0,0,0.25,1,,
Central Connecticut,Patrick Sellers,NEC,NO,,18.531219678,69.6681618471,-13.3774973364847,113.162609540936,64.2919734984819,,,,,,,,,,,,,,,,,,,,,,,,35.7142857142857,50,100,-2,3.5,4.5,1,1,0.5,0,0,0,1,1,,
Abilene Christian,Brette Tanner,WAC,NO,,31.5921280082,-13.6238340021547,-66.48424660752,39.2365786032107,74.7559124191454,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Fordham,Keith Urgo,A10,NO,,29.5848748308,-1.30187435993811,-9.01481068427267,68.710576242144,36.5275294322493,,,,,,,,,,,,,,,,,,,,,,,,57.8947368421053,40,66.6666666666667,4,5.5,5,1.5,1,1.5,2,0,0,0.666666666666667,1,,
Southern,Scott Nagy,Missouri Valley,NO,,63.3864680810571,-5.58104876471,-11.928415152812,59.95865823529,39.7984371008398,,,,,,,,,,,,,,,,,,,,,,,,25,50,100,-1,5,2,4,0,2,2,0,0,0.5,1,,
Howard,Kenny Blakeney,MEAC,NO,,37.7877358376,17.635937714746,9.02894298568266,34.72595718276,13.0797914249936,,,,,,,,,,,,,,,,,,,,,,,,61.5384615384615,71.4285714285714,60,4,7,9,2,4,5,3,0,1,0.2,1,,
Hawaii,Eran Ganot,Big West,NO,,51.1672309931111,13.7845764207921,8.87601716528311,18.6931356763011,6.9417510708528,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Tarleton St.,Jamie Dixon,Big 12,NO,,100.039716504919,-39.4064346546159,-65.8106093381353,18.5663897299391,36.0285239176434,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Louisiana Tech,Talvin Hester,CUSA,NO,,34.4458111817333,39.4820155507797,34.8921262990553,44.071904802504,6.49108362957907,,,,,,,,,,,,,,,,,,,,,,,,50,50,66.6666666666667,1,6,6,1,3,2,2,0,0,0.5,1,,
Western Carolina,Chad Boudreau,Ohio Valley,NO,,34.4080351152,-1.746946595058,-1.746946595058,-1.746946595058,–,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
UMKC,Mike Morrell,Big South,NO,,36.3224734239524,26.8198547396519,23.5465826862493,30.0931267930544,4.62910573125872,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Tulane,Eric Konkol,American,NO,,49.5716539202,16.2931262628843,13.5974650375316,20.1021237945636,3.26817067036087,,,,,,,,,,,,,,,,,,,,,,,,57.1428571428571,50,83.3333333333333,-3,5,3,1,0,3,0,0,0,0,1,,
Texas St.,Grant McCasland,Big 12,NO,,99.6142870117048,36.549214889932,-0.681847716319331,49.03645861416,25.8650126070923,,,,,,,,,,,,,,,,,,,,,,,,55.5555555555556,40,100,3,5,4,1,1,1,2,0,0,1,1,,
Queens,Tom Pecora,MAAC,NO,,20.2896451979,13.854319262496,13.6868901225867,28.6675362664693,8.6011548586214,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Rice,Chris Mooney,A10,NO,,47.897482056819,7.66672288237721,-7.22218109703001,26.858928910856,18.0471457270223,,,,,,,,,,,,,,,,,,,,,,,,58.8235294117647,42.8571428571429,64,-0.5,6,7,1.5,2.5,1,1.5,0,1,1.5,1,,
Utah Valley,Joe Golding,CUSA,NO,,39.7659118826,44.643361716574,-15.256650376852,104.54337381,84.7114094888355,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,33.3333333333333,50,-4,6,8,3,2,1,1,0,0,0,1,,
Denver,Jeff Wulbrun,Summit,NO,,28.7300368772,24.9078929699298,3.579873405896,61.462313175006,29.2731016710954,,,,,,,,,,,,,,,,,,,,,,,,30,0,75,-7.5,4,6,0.5,2.5,3.5,0,0,0,0,1,,
Wofford,Clint Sargent,Horizon,NO,,22.110163798,-17.5300884652293,-45.9016155311722,3.43996634913133,24.76313943957,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,3,7,4,1,1,0,1,0,0,0,1,,
Stony Brook,Adrian Autry,ACC,NO,,43.0574428182,-19.6023685449833,-36.1706072267413,39.1556354550167,39.5833559374619,,,,,,,,,,,,,,,,,,,,,,,,57.1428571428571,0,66.6666666666667,5,3,6,1,3,0,3,0,0,0,1,,
Temple,Rick Barnes,SEC,NO,,129.411071759331,1.184931051209,-15.199023765032,87.08551595951,47.2291526274194,,,,,,,,,,,,,,,,,,,,,,,,23.5294117647059,16.6666666666667,89.4736842105263,1.33333333333333,6,5.33333333333333,1.66666666666667,2.66666666666667,2.66666666666667,1.33333333333333,0,0,0.375,1,,
East Carolina,Michael Schwartz,American,NO,,29.3131209733333,5.28513633361665,-6.943543210926,17.5138158781593,17.2939644618067,,,,,,,,,,,,,,,,,,,,,,,,38.0952380952381,42.8571428571429,59.375,0,11.5,7,5.5,1.5,3,2,0,1,0.166666666666667,1,,
Saint Joseph's,Josh Schertz,A10,NO,,54.7067429591333,7.6217935010995,-52.1706527010766,47.9397952085581,46.3555886622413,,,,,,,,,,,,,,,,,,,,,,,,63.1578947368421,50,62.5,0.333333333333333,4,3.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,1.33333333333333,0,0,1,1,,
William & Mary,Mark Prosser,Big South,NO,,38.7165189051429,16.795781296712,-34.784489205822,46.689794905338,35.2720813161455,,,,,,,,,,,,,,,,,,,,,,,,75,66.6666666666667,60,-4,3.5,3,0,1,2.5,0,0,0,0,1,,
George Washington,Chris Caputo,A10,NO,,29.3562001003333,-8.11761712714667,-34.987352216232,55.0532721282193,46.2238357441445,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,33.3333333333333,83.3333333333333,2,7,3,1,1,1,0,0,0,0,1,,
Villanova,Ron Sanchez,ACC,NO,,38.2535454790667,-15.016386572348,-62.686378657622,14.932701002036,28.0922563076166,,,,,,,,,,,,,,,,,,,,,,,,77.7777777777778,33.3333333333333,100,-2,1,4,0,2,2,1,0,0,0.5,1,,
Quinnipiac,Darris Nichols,Big South,NO,,26.73808463,-2.246576626925,-24.112115876263,2.00882224687256,14.0149541245065,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,33.3333333333333,0,-7,2,8,0,4,2,0,0,0,0,1,,
Harvard,Tommy Amaker,Ivy,NO,,17.7474701056402,-4.5689568493776,-12.4633146753136,31.2185197571064,18.1172636060656,,,,,,,,,,,,,,,,,,,,,,,,45.4545454545455,20,100,-1,2,11,0,5,1,1,0,0,0,1,,
Georgia Southern,Charlie Henry,Sun Belt,NO,,31.4874976426,2.89269349767844,-13.459006898278,34.112277224646,19.1925579382169,,,,,,,,,,,,,,,,,,,,,,,,41.6666666666667,42.8571428571429,57.1428571428571,-7,3,6,1,0.5,4.5,2.5,0,0,0.333333333333333,1,,
Winthrop,Greg Gard,Big Ten,NO,,88.5355808954,-9.38487484524057,-18.1846678209486,21.7119811690514,16.9745425114809,,,,,,,,,,,,,,,,,,,,,,,,48.5714285714286,23.0769230769231,81.4814814814815,7.25,6,4,2.25,1.5,1,3.75,0,0,2.25,1,,
Fairleigh Dickinson,Jack Castleberry,NEC,NO,,17.413549151,22.331615510335,-11.701966321984,27.02002805941,18.183393461003,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,8,3,0,0,0,3,3,0,0,0.333333333333333,1,,
New Hampshire,Nathan Davis,American East,NO,,17.8903405336222,-0.852655849257224,-25.4176841897098,12.6375205234862,13.5545432850317,,,,,,,,,,,,,,,,,,,,,,,,38.4615384615385,33.3333333333333,50,0,2.5,6,0.5,2.5,0.5,2,0,0,0,1,,
Boston University,Joe Jones,Patriot,NO,,14.9941564373809,3.37658278734181,-25.2993959737542,75.8791636439934,43.8620558302215,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,33.3333333333333,50,-5,6,7,2,1,1,1,0,0,0,1,,
Alabama A&M,Otis Hughley Jr.,SWAC,NO,,24.4450229187333,-3.316060199578,-3.316060199578,-3.316060199578,–,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
La Salle,Fran Dunphy,A10,NO,,61.1503432420831,32.0318398802748,5.52336352278617,39.2056102547268,15.4835896660113,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,5,9,1,3,0,2,0,0,0,1,,
Chattanooga,Dan Earl,Southern,NO,,18.857688588,-3.66538277412,-5.37635593053533,37.97925122588,18.7511888857011,,,,,,,,,,,,,,,,,,,,,,,,40,0,54.5454545454545,0,7.5,7,3,2.5,0.5,0.5,0,0,0,1,,
Portland,Jase Coburn,Big Sky,NO,,34.7474995118,34.292831273599,-85.3145552072003,63.4942698780737,78.8487130951819,,,,,,,,,,,,,,,,,,,,,,,,23.5294117647059,25,45.4545454545455,-12,3.5,11.5,0.5,3.5,2.5,1,0,1,0.4,1,,
Eastern Illinois,Marty Simmons,Ohio Valley,NO,,12.5663573573429,-3.59224566224857,-23.2994942198286,68.7444261004379,48.4648549558276,,,,,,,,,,,,,,,,,,,,,,,,27.2727272727273,0,0,-10,5,10,2,3,2,1,0,1,0.5,1,,
Loyola Marymount,Stan Johnson,WCC,NO,,16.8198923336,6.371261442137,-1.892591525226,14.6351144095,11.6868529439019,,,,,,,,,,,,,,,,,,,,,,,,41.6666666666667,33.3333333333333,100,7,9,5,5,3,1,2,0,0,2,1,,
Drexel,Zach Spiker,CAA,NO,,20.0334439510667,18.4157864808196,11.4337099825927,87.3073148030267,41.9356570141368,,,,,,,,,,,,,,,,,,,,,,,,27.7777777777778,22.2222222222222,0,-1,6,5.5,2.5,1,1,1,0,0,0,1,,
Jacksonville,Jordan Mincy,ASUN,NO,,19.5291041662,8.24978158493489,5.433773189356,33.084409645292,15.216473258712,,,,,,,,,,,,,,,,,,,,,,,,60,50,0,3,7,3,3,2,1,0,0,0,0,1,,
UMass Lowell,Jim Ferry,American East,NO,,-3.44625451813684,-30.5604195933554,-52.7946305098167,-8.326208676894,31.4439226267236,,,,,,,,,,,,,,,,,,,,,,,,50,0,90,-2,1,6,0,2,1,2,0,0,0,1,,
Oral Roberts,Dana Altman,Big Ten,NO,,252.72715908243,8.076401803101,6.974411721742,9.17839188446,1.55844931865853,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
South Dakota,Eric Henderson,Summit,NO,,80.3547670982667,10.5267990213333,-18.21481654798,36.81071845202,27.5219136574514,,,,,,,,,,,,,,,,,,,,,,,,66.6666666666667,0,87.5,-6,3,6,0,3,4,1,0,0,0,1,,
Coastal Carolina,Justin Gray,Sun Belt,NO,,22.7765265156,26.276271215737,-15.9927162472798,54.50312970084,32.3009591976282,,,,,,,,,,,,,,,,,,,,,,,,41.6666666666667,40,66.6666666666667,3.5,6,6,0.5,2,2,0.5,0,0,0.25,1,,
Le Moyne,Nathan Champion,NEC,NO,,14.9428227928,22.8451466689849,-27.479228041984,85.159951958016,46.115723783909,,,,,,,,,,,,,,,,,,,,,,,,57.1428571428571,60,100,1,3,4,2,3,5,1,0,0,0.2,1,,
Illinois St.,Ryan Pedon,Missouri Valley,NO,,25.7712666171333,19.442236547542,-33.863686093234,55.525538906766,44.9702858263695,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,20,95.4545454545455,6,5.5,7.5,0,3,1.5,2.5,0,0,0.333333333333333,1,,
Green Bay,Doug Gottlieb,Horizon,NO,,21.742707798,17.2798976771619,-7.44001817202,60.55353382798,28.3179979957628,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Alcorn St.,Landon Bussie,SWAC,NO,,13.559663093,-7.449178743318,-44.077326743318,10.935688365564,28.006119557135,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Pepperdine,Jeff Capel III,ACC,NO,,69.8640580829616,-5.682591772218,-6.107390717926,26.406017790088,18.6502057656003,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Army,Kevin Kuwik,Patriot,NO,,18.2424069626,19.487444229626,17.03355393529,27.57514685191,5.51600236437689,,,,,,,,,,,,,,,,,,,,,,,,61.9047619047619,75,58.8235294117647,4.5,5,6,1,1.5,1,2.5,0,1,0.5,1,,
Idaho,Alex Pribble,Big Sky,NO,,14.1302300106,-5.872029804484,-9.844745744462,20.977017891338,16.7662108009602,,,,,,,,,,,,,,,,,,,,,,,,20,0,75,-7,3,9,1,5,3,1,0,0,0,1,,
Boston College,Earl Grant,ACC,NO,,23.649367011026,0.14554789307826,-18.5008040559461,22.2361267210859,20.3927178305394,,,,,,,,,,,,,,,,,,,,,,,,20,0,66.6666666666667,2,8,8,3,3,0,3,0,0,0,1,,
Fresno St.,Vance Walberg,Mountain West,NO,,12.4819964916667,4.831285017474,-18.9166771435313,41.8298896294133,30.6131992903142,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,60,53.8461538461538,6.5,6,4,1,1.5,1,1.5,0,0,1,1,,
SIU Edwardsville,Andy Enfield,ACC,NO,,59.7372877409417,56.8249920457513,20.7806614464133,99.4143011804087,31.5268864568184,,,,,,,,,,,,,,,,,,,,,,,,55.5555555555556,50,66.6666666666667,5,8,3,4,1,2,0,0,0,0,1,,
American,Duane Simpkins,Patriot,NO,,14.8053533724,-8.54569542,-69.1160967424949,36.807786362216,43.6719330168168,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,50,75,-3,2,5,0,0,1,1,0,0,0,1,,
UC San Diego,Joe Pasternack,Big West,NO,,88.6141005102667,9.560707232924,-37.1991422648649,34.622701688792,33.0493746349502,,,,,,,,,,,,,,,,,,,,,,,,28.5714285714286,50,100,-1,4,4,1,0,2,1,0,0,0,1,,
Binghamton,Levell Sanders,American East,NO,,14.6080601604,-4.037561911022,-19.837743772552,24.738016071832,22.6004351020393,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Lindenwood,Kyle Gerdeman,Ohio Valley,NO,,11.832419607,2.9313932455,-3.020384150756,8.925020053628,5.09331674926896,,,,,,,,,,,,,,,,,,,,,,,,50,20,93.75,1,3,3.5,0,0,1.5,2.5,0,0,1,1,,
Lafayette,Mike McGarvey,Patriot,NO,,11.061756595,24.028205023313,3.396522405402,39.161515611908,14.9303816564875,,,,,,,,,,,,,,,,,,,,,,,,46.6666666666667,66.6666666666667,66.6666666666667,-0.5,5.5,2.5,3,0.5,1.5,0.5,0,0,0.333333333333333,1,,
Brown,Mike Martin,Ivy,NO,,12.9526479199333,-11.7100389042027,-26.4731768720793,31.0449208527153,24.8782790447636,,,,,,,,,,,,,,,,,,,,,,,,32.258064516129,25,77.7777777777778,-3.66666666666667,5.66666666666667,6,3,2,2.66666666666667,2.33333333333333,0,1,0.625,1,,
Georgia St.,Jonas Hayes,Sun Belt,NO,,11.3874923286,4.855886474724,1.62704957429,12.0609829768693,5.3417501748692,,,,,,,,,,,,,,,,,,,,,,,,0,0,50,-14,7,7,5,2,1,0,0,0,0,1,,
East Texas A&M,Jaret von Rosenberg,Southland,NO,,11.3800902914,25.976180090152,17.209855708758,46.343603708758,12.633793800558,,,,,,,,,,,,,,,,,,,,,,,,62.5,50,75,3.5,4,4,1.5,2,1.5,3,0,0,2,1,,
Southeastern Louisiana,Kevin Johnson,SWAC,NO,,22.2984302646,35.342851377174,34.137378377174,36.548324377174,1.70479626567458,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Utah Tech,Todd Phillips,WAC,NO,,30.9867078606,0.092141105944,-12.938372413828,2.56884262571601,8.33068675930204,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Kennesaw St.,Antoine Pettway,CUSA,NO,,24.3439129326,35.2492992734742,21.835683071784,48.6629154751644,18.9697179528978,,,,,,,,,,,,,,,,,,,,,,,,30,66.6666666666667,100,2,8,4,4,1,1,0,0,0,0,1,,
NJIT,Robert Jones,MEAC,NO,,62.8273009869333,-13.325147230489,-20.410939703812,23.653167345,20.0138572897937,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,0,100,-3,2,6,0,3,1,1,0,0,1,1,,
Monmouth,King Rice,CAA,NO,,12.3319425508571,1.1140317022206,-17.4686464777794,49.6956341244126,30.9304919906218,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
South Carolina St.,Eric Peterson,Summit,NO,,26.4533278593333,7.37921659551524,-7.33059097386533,13.1243366335787,9.92146235609017,,,,,,,,,,,,,,,,,,,,,,,,40,33.3333333333333,100,-3,3,7,2,3,0,1,0,0,0,1,,
Minnesota,Ben Johnson,Big Ten,NO,,30.2908844168,-2.50444376971678,-20.35911744453,22.293398739192,17.6243954879437,,,,,,,,,,,,,,,,,,,,,,,,26.0869565217391,10,86.6666666666667,0.333333333333333,7,4.33333333333333,3.66666666666667,2,1.66666666666667,1.66666666666667,0,0,0.399999999999999,1,,
Niagara,Tevon Saddler,Southland,NO,,24.5480429162,-6.95550385144633,-9.62222462705133,-4.28878307584133,3.77131268792269,,,,,,,,,,,,,,,,,,,,,,,,40,37.5,50,-6,4,10,1,1,2,3,0,1,0.5,1,,
Incarnate Word,Shane Heirman,Southland,NO,,25.3286759246,19.596043327242,4.72386081964,33.4161382621398,14.3493531874343,,,,,,,,,,,,,,,,,,,,,,,,62.5,33.3333333333333,83.3333333333333,1,5,4,2,3,0,0,0,0,0,1,,
Albany,Dwayne Killings,American East,NO,,21.9270711725333,23.8091933828982,-10.455662053866,74.813949941066,42.9077930750475,,,,,,,,,,,,,,,,,,,,,,,,44.4444444444444,20,72.7272727272727,-1,6,4.5,1.5,1.5,1.5,2,0,0,1.33333333333333,1,,
Little Rock,Darrell Walker,Ohio Valley,NO,,13.9017727504857,6.64697217629486,-12.6461486831571,117.093841110245,70.0038098027561,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Stonehill,Geno Ford,CAA,NO,,20.4622714354667,8.52327977249869,-13.7010971486433,95.9995086192416,48.6043053207244,,,,,,,,,,,,,,,,,,,,,,,,57.1428571428571,50,0,-6,2,4,0,0,1,1,0,0,1,1,,
Southern Miss,Rob Jeter,WAC,NO,,16.3121296335333,15.3047663595735,12.6983663595735,17.9111663595735,3.68600622896924,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Manhattan,John Gallagher,MAAC,NO,,13.869743138178,8.93657956192978,-20.1204114879562,41.54255385349,30.8484996476745,,,,,,,,,,,,,,,,,,,,,,,,45.4545454545455,50,81.25,-8,3,4,0,0.5,3,2,0,0,0.166666666666667,1,,
Fairfield,Chris Casey,MAAC,NO,,12.413598586,21.0470823199927,-51.787538814688,26.52293689344,43.7176501823068,,,,,,,,,,,,,,,,,,,,,,,,25,100,0,-2,6,2,1,0,3,0,0,0,0,1,,
Maine,Chris Markwood,American East,NO,,13.718954941,23.845029856968,19.8156901096833,28.085340590392,4.13527373112762,,,,,,,,,,,,,,,,,,,,,,,,56.25,25,100,7.5,5.5,1.5,2,0,2,3.5,0,0,1.5,1,,
North Dakota,David Richman,Summit,NO,,32.4858082528727,25.578817313285,5.10189834631,46.05573628026,28.9587365187109,,,,,,,,,,,,,,,,,,,,,,,,40,33.3333333333333,87.5,4,8,6,2,3,1,1,0,0,0,1,,
Georgia Tech,Damon Stoudamire,ACC,NO,,12.7209783216,-4.01806442603067,-69.342016367218,7.64498562626778,35.1559004733341,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Bellarmine,Scott Davenport,ASUN,NO,,23.1638738616,-14.8771293958937,-30.121626888828,31.160125980852,29.0254562020353,,,,,,,,,,,,,,,,,,,,,,,,35.2941176470588,20,100,0,3.5,5,1.5,1.5,1,2,0,0,0.5,1,,
North Alabama,Hubert Davis,ACC,NO,,69.4415833437111,25.857330678042,12.9465872785818,97.498336034298,45.5487269511666,,,,,,,,,,,,,,,,,,,,,,,,53.3333333333333,0,69.2307692307692,9,14,7,4,4,2,4,0,1,1,1,,
