,,,,,-0.0143214,-0.8651815,2.232438,0.7017919,-5.222409,1.657324,1779.948,519.7707,-31.66588,1006.611,-4806.844,402.5341,-1946.194,-6.12827,-1.108895,929.5971,-22.36771,75.8617,13.85521,-181.5876,1065.952,-153.3246,13.11626,17.18644,329.7633,723.3885,-654.5281,-18.08019,-0.2245623,0.3791122,3.989411,19.93224,-75.99378,56.93902,24.58319,-100.6839,244.5489,-136.7003,-5.022856,1.282506,321.3072,861.5658,,
Western Michigan,Paul Mills,American,NO,,51.0192809147429,7.3829474123,-32.0226889284004,28.715123720428,25.3750874312242,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,33.3333333333333,40,-4,5,5,2,0,0,3,0,0,0,1,,
Tennessee St.,John Pelphrey,Ohio Valley,NO,,-1.02807002372555,7.73558076926575,2.27380631334143,72.1110943012634,33.3825975548056,,,,,,,,,,,,,,,,,,,,,,,,48.5714285714286,41.1764705882353,66.6666666666667,-4,6.5,7.5,3.5,1.5,3.5,4.5,0,2,1,1,,
Charleston Southern,Saah Nimley,Big South,NO,,7.5594050428,-5.86924632598867,-20.545993268774,0.419862956316,8.92262182084517,,,,,,,,,,,,,,,,,,,,,,,,50,25,66.6666666666667,2,5,5,2,1,3,3,0,0,0.333333333333333,1,,
Cornell,Jon Jaques,Ivy,NO,,48.746462618,3.12415608337177,-4.91475314382,18.50309614618,11.8991002768251,,,,,,,,,,,,,,,,,,,,,,,,54.5454545454545,60,75,2,4.5,5,2,3.5,2,1.5,0,0,0,1,,
VMI,Donald Copeland,NEC,NO,,41.9691832500667,53.420093357998,29.3592575078511,54.0464811736113,14.0758374281754,,,,,,,,,,,,,,,,,,,,,,,,50,57.1428571428571,87.5,-3.5,5.5,3.5,2,1.5,1.5,0.5,0,0,0.333333333333333,1,,
The Citadel,Tod Kowalczyk,MAC,NO,,75.8048340634348,36.4081354748257,-25.129058456696,73.9061160841637,50.0014842831066,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,-3,7,4,4,1,3,0,0,0,0,1,,
Southern Indiana,Jay Ladner,Sun Belt,NO,,13.6100602541455,14.1962021801384,7.859592469464,55.402378469464,21.9388920607777,,,,,,,,,,,,,,,,,,,,,,,,35,14.2857142857143,60,-3,6.5,8.5,1.5,3,2,2.5,0,1,0.25,1,,
Siena,Brian Barone,Ohio Valley,NO,,27.7810745408,25.8945349275,4.54015512583333,61.1786937725,24.831578190499,,,,,,,,,,,,,,,,,,,,,,,,42.1052631578947,61.5384615384615,68.75,1.75,6.5,6.5,2.5,2.25,2.5,2.75,0,2,0.5,1,,
Buffalo,George Halcovage III,MAC,NO,,13.3110009108,46.8183752945,-7.37856165610555,47.893398624566,31.6055196741968,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,33.3333333333333,0,-3,3,6,1,3,2,3,0,0,0,1,,
Florida Gulf Coast,Pat Chambers,ASUN,NO,,8.46100699058322,13.2624190089238,-5.02648190272017,52.8799234605678,25.9764690261705,,,,,,,,,,,,,,,,,,,,,,,,27.7777777777778,20,75,-4,4,5.5,1.5,0.5,1,0.5,0,0,0,1,,
Saint Francis,Billy Lange,A10,NO,,28.8278483763385,33.5252506016937,8.24273694651862,48.2702482476146,18.3694093534109,,,,,,,,,,,,,,,,,,,,,,,,23.0769230769231,37.5,80,-3.5,5,7.5,2,3.5,2.5,1.5,0,0,0.6,1,,
Florida Atlantic,John Jakus,American,NO,,41.79755391,16.6156235031,-1.47096077081933,96.0247414031,45.1727255531967,,,,,,,,,,,,,,,,,,,,,,,,55,35.2941176470588,74.0740740740741,3.66666666666667,7.66666666666667,8.66666666666667,2,3,1.66666666666667,3,0,2,0.599999999999999,1,,
Detroit Mercy,Mark Montgomery,Horizon,NO,,14.5266207769333,12.6453466565593,1.43927968093511,26.8145898353493,12.716457543636,,,,,,,,,,,,,,,,,,,,,,,,60,66.6666666666667,100,6,10,4,1,1,3,2,0,1,0.333333333333333,1,,
Louisiana Monroe,Keith Richard,Sun Belt,NO,,0.794267064466665,-2.56806747990333,-10.0461584886933,12.8927921377907,11.6986856889856,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Holy Cross,Dave Paulsen,Patriot,NO,,13.7081605947048,21.2167626946824,-11.3056690664136,66.9164307297737,30.9647005381783,,,,,,,,,,,,,,,,,,,,,,,,42.1052631578947,33.3333333333333,77.2727272727273,1,5,6,2,3.33333333333333,1,1,0,0,0.666666666666667,1,,
Alabama St.,Tony Madlock,SWAC,NO,,3.3012040926,21.773573828357,6.115253210834,37.43189444588,22.1442093812873,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Nebraska Omaha,Chris Crutchfield,Summit,NO,,5.3485347188,31.7084799315027,10.224830532256,83.2765673469353,31.3323773624791,,,,,,,,,,,,,,,,,,,,,,,,36.6666666666667,28.5714285714286,53.3333333333333,-4.25,3.5,8.25,0.5,3,0.25,1.5,0,0,2,1,,
Northern Illinois,Ben Jacobson,Missouri Valley,NO,,41.8164549794433,23.8307187753987,2.822701991016,28.818277226062,13.7960286575076,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Pacific,Steve Donahue,Ivy,NO,,16.6395334420358,-1.12419748952,-15.5442836084089,47.34358280048,32.9442669554156,,,,,,,,,,,,,,,,,,,,,,,,50,33.3333333333333,50,3,7,4,2,1,3,2,0,0,0,1,,
Cal St. Fullerton,Dedrique Taylor,Big West,NO,,5.0576306852,4.265962971692,-23.208405055226,39.999384800162,26.6712653033166,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Valparaiso,Mark Byington,SEC,NO,,106.970042128487,-16.9297610142021,-24.0024007214202,-9.857121306984,10.0022229957263,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Duquesne,Dru Joyce III,A10,NO,,2.293190896,-13.73349873104,-37.68833509104,6.44030090896,22.091298785456,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,66.6666666666667,100,-2,4,2,2,0,4,2,0,0,0.25,1,,
Arkansas Pine Bluff,Solomon Bozeman,SWAC,NO,,2.8694944966,2.49338967468034,-14.171599285788,42.3640369556047,24.9270464303251,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Gardner Webb,Jeremy Luther,Big South,NO,,24.46088019,32.7367378669,1.36123372470822,73.8127903019,29.7564291974912,,,,,,,,,,,,,,,,,,,,,,,,54.5454545454545,0,62.5,-3,4.5,3.5,0.5,1.5,3,0.5,0,0,0.166666666666667,1,,
Middle Tennessee,Nick McDevitt,CUSA,NO,,11.9796314354667,12.6731626125967,-65.3386530620153,120.344813258487,93.2357025701147,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Evansville,David Ragland,Missouri Valley,NO,,3.8175582718,-1.58239066025,-52.1807363743524,2.814317983608,30.5613580624777,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,0,66.6666666666667,-10,4,4,2,0,3,1,0,0,0.333333333333333,1,,
Sacramento St.,Anthony Latina,MAAC,NO,,2.4089545738,3.27358786724,-22.6578387099518,26.20327235724,24.4459181659559,,,,,,,,,,,,,,,,,,,,,,,,21.0526315789474,18.1818181818182,0,-6.5,5,5,3,0.5,1.5,1,0,0,0.333333333333333,1,,
Loyola MD,Josh Loeffler,Patriot,NO,,26.518723774,13.86367673774,0.869601563820667,55.24448937774,28.3955573671556,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,0,0,-7,5,7,0,4,1,1,0,0,1,1,,
Central Arkansas,John Shulman,ASUN,NO,,3.6635622398,21.892592997626,18.163830997626,28.4231353107313,5.19302374897971,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,-12,3,5,0,1,5,1,0,0,0,1,,
Northern Arizona,Steve Smiley,Big Sky,NO,,38.7749617028,10.0116954158627,-19.9245642899133,39.9479551216387,42.3362644826316,,,,,,,,,,,,,,,,,,,,,,,,20,25,71.4285714285714,-3,4,7,1,2,2,3,0,0,0.5,1,,
Mercyhurst,Gary Manchel,NEC,NO,,40.2705982,26.5860592230556,-10.71310923,59.87151077,29.5638179910033,,,,,,,,,,,,,,,,,,,,,,,,50,33.3333333333333,100,-2,2,4,0,2,2,3,0,0,1,,,
Mount St. Mary's,Donny Lind,MAAC,NO,,47.750691476,5.34710270528511,-25.50441756524,39.4054215914267,32.4681192548862,,,,,,,,,,,,,,,,,,,,,,,,47.6190476190476,36.3636363636364,66.6666666666667,5,10,4.5,3.5,1.5,3.5,2.5,0,1,0.285714285714286,1,,
West Georgia,Darian DeVries,Big 12,NO,,96.0392033796,16.1699294233333,8.70832277,27.60061341,9.77143700779608,,,,,,,,,,,,,,,,,,,,,,,,41.6666666666667,50,50,5,13,2,7,0,3,2,0,0,0.666666666666667,,,
USC Upstate,K.T. Turner,WAC,NO,,25.0313107632,17.50859039718,4.30858159218,132.633003930544,60.7194363913111,,,,,,,,,,,,,,,,,,,,,,,,38.8888888888889,20,83.3333333333333,-3.5,4,4,2,0.5,1,1,0,0,0.5,1,,
Western Kentucky,Dwayne Stephens,MAC,NO,,7.341086287,-1.37959582582445,-22.37705502138,55.03199961862,40.03191046635,,,,,,,,,,,,,,,,,,,,,,,,47.6190476190476,11.1111111111111,62.5,-2.66666666666667,5,6,1,2,2.33333333333333,0.666666666666667,0,0,0,1,,
Jackson St.,Mo Williams,SWAC,NO,,-1.15623117,42.358709231176,-6.268756164966,70.890979243802,38.2353617680963,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Northwestern St.,Micah Shrewsberry,ACC,NO,,32.9309564752,57.925689827714,37.787117060202,78.064262595226,28.4802427346529,,,,,,,,,,,,,,,,,,,,,,,,46.6666666666667,33.3333333333333,60,4,9,8,3,2,1,1,0,1,1,1,,
Wright St.,Sundance Wicks,Mountain West,NO,,49.9137437366,11.6067956307273,-11.06431086202,72.49827777798,43.2135354719493,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,0,50,-1,3,3,1,0,2,3,0,0,1.5,1,,
Youngstown St.,0,0,NO,,0,18.89912181048,-3.01493197952,41.71575632048,22.3668617962143,,,,,,,,,,,,,,,,,,,,,,,,47.6190476190476,33.3333333333333,87.5,-9,9,13,3,3,3,2,0,1,0.333333333333333,1,,
Eastern Michigan,Stan Heath,MAC,NO,,10.9698396728296,7.90748250797183,-2.6162622397557,28.633174192733,15.8998468371829,,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667,16.6666666666667,66.6666666666667,-4,4,5.5,2,1.5,1.5,1.5,0,0,0.666666666666667,1,,
Morgan St.,Kevin Broadus,MEAC,NO,,11.4320195041714,0.738238077667714,-30.0885075580403,3.21645814371771,18.5546515353055,,,,,,,,,,,,,,,,,,,,,,,,60,50,0,2,4,2,2,0,3,2,0,0,0,1,,
IU Indy,Paul Corsaro,Horizon,NO,,24.962927048,24.3828262377022,-17.7857732950756,66.55142577048,59.6354053655341,,,,,,,,,,,,,,,,,,,,,,,,14.2857142857143,16.6666666666667,100,2,6,6,3,3,2,2,0,0,1,1,,
Lamar,Alvin Brooks,Southland,NO,,6.69928553404444,6.66179314643644,6.66179314643644,6.66179314643644,–,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Houston Christian,Craig Doty,Southland,NO,,16.5724423472667,30.78282230122,23.55255304622,38.01309155622,10.2251448400302,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Tennessee Martin,Brian Collins,Ohio Valley,NO,,10.2264570601429,51.7940347258407,-5.46613540024,58.09323489976,35.0195196964763,,,,,,,,,,,,,,,,,,,,,,,,11.1111111111111,0,40,-9.5,8.5,8,3.5,2,2,1,0,0,0,1,,
Indiana St.,Matthew Graves,Missouri Valley,NO,,3.6850880462,-25.5750001956182,-50.900394807346,59.126730915508,57.6219391960706,,,,,,,,,,,,,,,,,,,,,,,,50,20,60,-5,3,8,1,4,0,2,0,0,0,1,,
FIU,Jeremy Ballard,CUSA,NO,,-2.8944968466,5.472531436488,-3.973960864608,14.919023737584,13.359357529063,,,,,,,,,,,,,,,,,,,,,,,,52.9411764705882,16.6666666666667,91.6666666666667,0.5,4.5,3,2,1,1.5,2,0,0,1,1,,
Cal Poly,Mike DeGeorge,Big West,NO,,24.21804225,41.9133726736111,-15.1030070775,49.8370169225,35.4279983798747,,,,,,,,,,,,,,,,,,,,,,,,42.1052631578947,12.5,71.4285714285714,3,7.5,5.5,2,1.5,3,3,0,0,0.5,1,,
Delaware St.,Stan Waterman,MEAC,NO,,-1.4341408546,2.764767447013,-6.533613394254,12.06314828828,13.1498962938299,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
South Dakota St.,Ben Fletcher,American,NO,,12.895685268,6.16762670316645,-2.31343694120933,70.862554545526,40.0251751175324,,,,,,,,,,,,,,,,,,,,,,,,80,50,75,-1,3,5,0,3,2,0,0,0,0,1,,
Radford,Archie Miller,A10,NO,,38.9066236345197,28.39546526815,-13.895234514384,53.879114533516,29.6247185595488,,,,,,,,,,,,,,,,,,,,,,,,100,100,75,10,4,4,0,2,1,3,0,0,2,1,,
McNeese St.,Will Wade,Southland,NO,,76.121312458697,37.174366384153,19.316525954815,55.032206813491,25.2548001298644,,,,,,,,,,,,,,,,,,,,,,,,50,33.3333333333333,0,-2,4,4,1,1,2,1,1,0,0,1,,
Sacred Heart,Rob Krimmel,NEC,NO,,2.00494010166154,9.592497067724,-20.609702005472,74.548272295624,34.9995607092226,,,,,,,,,,,,,,,,,,,,,,,,59.0909090909091,25,70,2,4.33333333333333,4,2,1.66666666666667,2.66666666666667,3.33333333333333,0,0,0.375,1,,
Idaho St.,Ryan Looney,Big Sky,NO,,4.0804231142,57.2378622921473,39.640325497946,87.030970497946,23.9554302518299,,,,,,,,,,,,,,,,,,,,,,,,31.25,0,69.2307692307692,1,7,5.5,2.5,1.5,2,2,0,0,1,1,,
Coppin St.,Larry Stewart,MEAC,NO,,0.6621123702,35.69462085119,-4.8335296555,105.2994323445,43.99202386217,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Lehigh,Brett Reed,Patriot,NO,,-0.389057343537258,9.48438244562451,-45.4062983955134,46.9039895914046,40.6225112424219,,,,,,,,,,,,,,,,,,,,,,,,70,62.5,50,11,5,6,0,2,0,2,0,0,0,1,,
Miami FL,Jim Larrañaga,ACC,NO,,75.4629968329066,-28.3409382746389,-32.1621192093649,17.4639557556527,27.614721488413,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Columbia,Jim Engles,Ivy,NO,,10.3490684421,2.230834016499,-10.569096966355,147.586758935723,67.2000555925847,,,,,,,,,,,,,,,,,,,,,,,,45.4545454545455,0,60.8695652173913,-2,6.5,5,3,0,1.5,0.5,0,0,0.333333333333333,1,,
LIU,Rod Strickland,NEC,NO,,3.334502555,23.007984539294,16.457932966488,95.16613748747,43.6743320334639,,,,,,,,,,,,,,,,,,,,,,,,28.5714285714286,0,80,11,11,1,4,0,1,2,0,0,1,1,,
Old Dominion,Russell Springmann,Summit,NO,,16.5340704368,-20.49702004226,-32.97926572226,-5.81777072226,12.6417456221634,,,,,,,,,,,,,,,,,,,,,,,,42.8571428571429,28.5714285714286,33.3333333333333,0,5,4,1.5,1,1.5,1,0,0,0,1,,
Campbell,Kevin McGeehan,CAA,NO,,20.1900923642,40.3913152584367,-25.7991034233213,98.255106054624,62.0736614834468,,,,,,,,,,,,,,,,,,,,,,,,35.2941176470588,0,60,-1.5,4,5.5,2.5,1.5,0.5,2,0,0,2,1,,
Dartmouth,David McLaughlin,Ivy,NO,,2.3822092018,-37.366331485996,-46.59333872611,-3.424024332936,22.733263377184,,,,,,,,,,,,,,,,,,,,,,,,25,33.3333333333333,62.5,-9,4,1,3,0,6,3,0,0,0.166666666666667,1,,
Hampton,Ivan Thomas,CAA,NO,,8.275142458,-0.41175946542,-9.10853037594511,70.76041802458,43.8181119164666,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,25,50,-2,5,7,2,5,3,0,0,0,0,1,,
Central Michigan,Tony Barbee,MAC,NO,,-6.87183927326667,49.0723267922103,-24.1149082704953,111.182514289025,57.0869247701957,,,,,,,,,,,,,,,,,,,,,,,,26.3157894736842,27.2727272727273,53.8461538461538,-5.66666666666667,4.33333333333333,4.33333333333333,2.33333333333333,1,3,1.66666666666667,0,0,0.444444444444443,1,,
Troy,Ron Hunter,American,NO,,25.758118807955,1.44364124169666,-4.46833008191824,7.54349455325688,5.54839696725197,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Southern Utah,Mark Schmidt,A10,NO,,43.2418299174609,-8.56603147652967,-9.23112651498867,-7.90093643807067,0.940586423655773,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,20,64.2857142857143,-3,5,4.5,2.5,1,2,0.5,0,0,0.25,1,,
Maryland Eastern Shore,Cleo Hill Jr,MEAC,NO,,5.28740646,26.1277358876,1.6466456226,88.8024396226,38.9943957150382,,,,,,,,,,,,,,,,,,,,,,,,52.6315789473684,66.6666666666667,69.2307692307692,2.5,5,3.5,3,1,0.5,1,0,0,0,1,,
New Orleans,Greg Paulus,MAAC,NO,,12.8230008656667,11.46882301838,-28.8137159765896,24.81830501838,20.70113165256,,,,,,,,,,,,,,,,,,,,,,,,66.6666666666667,0,80,4,5,2,0,0,4,2,0,0,0.5,1,,
Long Beach St.,Chris Acker,Big West,NO,,4.726597718,3.03091357718,-14.235753712234,45.37595408718,30.6724522490991,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,25,60,3.5,7.5,3.5,4,0.5,0.5,2,0,0,2,1,,
UT Rio Grande Valley,Craig Smith,Big 12,NO,,55.4238986886416,43.54280424124,14.5384862979067,93.56598999124,34.4033766465024,,,,,,,,,,,,,,,,,,,,,,,,50,0,71.4285714285714,-2,5,5,1,2,3,3,0,0,0.666666666666667,1,,
Marshall,Cornelius Jackson,Sun Belt,NO,,40.859997324,10.61494898324,-20.40849150676,25.4689120970984,23.4087955031713,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Prairie View A&M,Quinton Ferrell,Big South,NO,,-15.413540847,6.967912435294,0.039858122052,13.895966748536,9.79774837064426,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,75,100,-1,4,5,3,2,0,0,0,0,0,1,,
South Florida,Brad Korn,Ohio Valley,NO,,24.8833692468,-8.94314772702701,-16.35532464732,0.96828899268,8.06818903921482,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Morehead St.,Jonathan Mattox,Ohio Valley,NO,,1.420672078,5.51084383078,-6.17292163530067,30.30804747078,18.6291563181161,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Florida A&M,Patrick Crarey,SWAC,NO,,-3.945271378,25.77859264622,-6.93228135378,43.87438728622,25.7512997723471,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Canisius,Jim Christian,MAAC,NO,,-9.75158880324327,-14.6994832070738,-46.1552001138544,50.9162410346156,39.5718380573389,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
North Carolina A&T,LeVelle Moton,MEAC,NO,,27.8876646121667,47.558028454068,36.18808531352,49.170117562858,7.07586978913577,,,,,,,,,,,,,,,,,,,,,,,,41.1764705882353,60,75,0.5,3.5,7,1,2.5,0,2,0,0,0,1,,
Cleveland St.,Daniyal Robinson,Horizon,NO,,43.4279688188667,27.4154642651225,-36.6872767545967,59.1730316095593,42.6647649777777,,,,,,,,,,,,,,,,,,,,,,,,100,0,85.7142857142857,6,5,2,0,1,1,1,0,0,1,1,,
Chicago St.,Scott Spinelli,NEC,NO,,0.194319726,-2.464288946624,-22.99449762124,58.12460785976,35.4298619414927,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Presbyterian,Mitch Henderson,Ivy,NO,,83.1149047506974,21.7311690323788,-3.97929580872133,70.966864084156,31.348976523113,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,-3,4,7,1,1,1,0,0,0,0,1,,
Cal St. Bakersfield,Rod Barnes,Big West,NO,,0.333026931600268,14.1443012852167,10.4155088029107,53.5303635460664,23.888827560581,,,,,,,,,,,,,,,,,,,,,,,,87.5,75,33.3333333333333,8,3,3,0,1,0,1,0,0,0,1,,
Bethune Cookman,Reggie Theus,SWAC,NO,,-6.809589754,20.406443234823,0.27784555125,93.229212558396,41.2800189761856,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364,28.5714285714286,0,2,7,4,3,0,2,1,0,0,0,1,,
San Jose St.,Herb Sendek,WCC,NO,,40.1949534640904,-6.7264570457139,-27.1649913068099,7.3516937553821,16.1117676858178,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,14.2857142857143,75,-3,5,4.5,1.5,0,0.5,1,0,0,2,1,,
Tennessee Tech,Rodney Terry,SEC,NO,,58.084164644537,-0.63424957605981,-27.2299443095753,103.214719161466,57.7623733824622,,,,,,,,,,,,,,,,,,,,,,,,55.5555555555556,42.8571428571429,42.8571428571429,0,2.66666666666667,7.33333333333333,0.333333333333333,3.33333333333333,2,1.66666666666667,0,0,0.5,1,,
Robert Morris,Steve Pikiell,Big Ten,NO,,43.3650976831078,16.3242011125969,5.24673440314492,20.7524357078407,6.694628975789,,,,,,,,,,,,,,,,,,,,,,,,30,0,50,-4,6,6,3,1,4,1,0,0,0,1,,
UMBC,Marvin Menzies,Summit,NO,,22.2613856797333,-7.00303207924537,-29.1863208483274,35.7331167781566,32.9975001616624,,,,,,,,,,,,,,,,,,,,,,,,22.2222222222222,0,77.7777777777778,1,6,7,3,1,0,2,0,0,0,1,,
North Florida,Ross Hodge,American,NO,,43.5549143652,82.9999808317099,29.7993526554537,127.243296563034,49.9124786450305,,,,,,,,,,,,,,,,,,,,,,,,55.5555555555556,33.3333333333333,55.5555555555556,6,6,4,4,1,0,2,0,0,0,1,,
Bryant,Phil Martelli Jr.,American East,NO,,56.6167968342,22.6804005731944,-20.624307363758,65.9851085101467,61.2421052790438,,,,,,,,,,,,,,,,,,,,,,,,21.4285714285714,0,100,-9,10,8,5,3,7,4,0,1,0.142857142857143,1,,
Elon,Billy Taylor,CAA,NO,,-25.5145125312857,46.7302430343218,14.3925835815365,79.0679024871071,45.7323565735315,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,0,50,-1,3,5,1,1,0,2,0,0,0,1,,
Navy,Ed DeChellis,Patriot,NO,,-24.3082636174631,-5.2158002941275,-51.7333412311671,32.5963522844874,39.377060051044,,,,,,,,,,,,,,,,,,,,,,,,37.1428571428571,27.2727272727273,87.5,0,8,4,3.66666666666667,0.666666666666667,1,1.33333333333333,0,0,0,1,,
Marist,John Dunne,MAAC,NO,,-17.2007932495708,-2.1177738332198,-7.51289099016802,77.399452183896,47.5433180476926,,,,,,,,,,,,,,,,,,,,,,,,60,33.3333333333333,75,-1,6,4.5,1,0.5,2.5,1,0,1,0.2,1,,
Air Force,Joe Scott,Mountain West,NO,,-46.2778132021524,-23.8192979685818,-36.3017622001495,20.1154371733665,26.6389028610515,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,22.2222222222222,62.5,-4.5,2,8.5,0.5,3,1,1.5,0,0,0,1,,
Mississippi Valley St.,George Ivory,SWAC,NO,,-69.3881531977333,20.5618090701611,-115.018297739108,60.5392700592327,92.0150552543935,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,